order_id,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
4034750827,68331,2.0,4.34,On Time,Traffic
851062565,32026,6.0,0.95,Slightly Delayed,Traffic
4283323746,78455,12.0,1.35,Slightly Delayed,Traffic
7842390585,98082,-4.0,3.12,On Time,
2449548943,23429,14.0,3.28,Slightly Delayed,Traffic
7067924535,39985,18.0,3.87,Significantly Delayed,Traffic
1602291242,79235,1.0,0.67,On Time,Traffic
7067630786,25395,-4.0,0.97,On Time,
9726762425,32062,-4.0,1.89,On Time,
1129887168,35560,1.0,3.92,On Time,Traffic
3371892236,31710,-1.0,2.18,On Time,
6532953824,1025,22.0,3.77,Significantly Delayed,Traffic
252964377,41128,-5.0,4.34,On Time,
6270495384,10368,-4.0,4.21,On Time,
2450770184,71871,10.0,3.91,Slightly Delayed,Traffic
7543192113,82419,7.0,3.49,Slightly Delayed,Traffic
9890817032,69033,5.0,4.13,On Time,Traffic
183165359,57165,29.0,2.97,Significantly Delayed,Traffic
2136907826,16756,3.0,4.0,On Time,Traffic
2801605687,14972,-4.0,4.41,On Time,
8869292457,15395,3.0,1.29,On Time,Traffic
5414471648,60303,-2.0,1.07,On Time,
7827370415,59261,6.0,4.63,Slightly Delayed,Traffic
7216662926,71646,4.0,2.65,On Time,Traffic
349410429,20170,-2.0,3.42,On Time,
8512030806,64640,8.0,2.62,Slightly Delayed,Traffic
8003807551,76918,1.0,1.61,On Time,Traffic
274320517,53245,-5.0,2.96,On Time,
2150447285,23570,-4.0,1.51,On Time,
5089385450,51224,8.0,3.65,Slightly Delayed,Traffic
8622799862,87205,-3.0,1.37,On Time,
2773034272,69257,4.0,4.06,On Time,Traffic
4028266143,2633,2.0,1.37,On Time,Traffic
9691888826,45204,3.0,3.32,On Time,Traffic
8891340263,69702,-5.0,1.37,On Time,
1149293318,36971,4.0,2.23,On Time,Traffic
1288695184,20473,-1.0,2.66,On Time,
5229336544,91261,6.0,1.08,Slightly Delayed,Traffic
196885435,22558,2.0,2.91,On Time,Traffic
6961457996,79623,-3.0,1.53,On Time,
5059907679,10255,10.0,1.39,Slightly Delayed,Traffic
9046226901,45262,-5.0,0.88,On Time,
515408216,85348,9.0,0.91,Slightly Delayed,Traffic
9048597167,24877,28.0,4.08,Significantly Delayed,Traffic
4308216668,36727,18.0,4.65,Significantly Delayed,Traffic
8671875127,15112,5.0,4.82,On Time,Traffic
9622968817,45135,-5.0,3.48,On Time,
7832599414,51384,-2.0,2.92,On Time,
5533307028,56686,1.0,3.92,On Time,Traffic
752185231,5165,0.0,0.92,On Time,
5859787209,76845,10.0,1.92,Slightly Delayed,Traffic
1736713150,19501,6.0,1.45,Slightly Delayed,Traffic
3620570172,35025,27.0,3.85,Significantly Delayed,Traffic
5758119413,72740,7.0,1.36,Slightly Delayed,Traffic
2204489775,79497,5.0,4.87,On Time,Traffic
5881059783,75665,-5.0,0.74,On Time,
9475167773,44817,10.0,4.92,Slightly Delayed,Traffic
4635228647,88768,4.0,1.4,On Time,Traffic
8394536341,97145,10.0,1.2,Slightly Delayed,Traffic
4726427550,66248,14.0,3.09,Slightly Delayed,Traffic
5387935727,94937,-4.0,4.69,On Time,
1886705751,97590,-5.0,3.13,On Time,
4224014067,53348,1.0,3.33,On Time,Traffic
8726515908,68903,-1.0,1.45,On Time,
7388091459,64324,13.0,4.32,Slightly Delayed,Traffic
9320256091,42510,1.0,0.88,On Time,Traffic
3872093894,94703,27.0,0.79,Significantly Delayed,Traffic
992848455,77210,-1.0,1.53,On Time,
4458723519,66237,-2.0,2.32,On Time,
7755662096,39318,8.0,0.94,Slightly Delayed,Traffic
5779793224,66680,0.0,2.0,On Time,
8253576531,31219,8.0,2.25,Slightly Delayed,Traffic
4993169316,25105,9.0,2.68,Slightly Delayed,Traffic
828017545,1921,13.0,4.07,Slightly Delayed,Traffic
2012368621,70216,-1.0,4.14,On Time,
6603205997,30506,0.0,1.14,On Time,
833581472,7924,12.0,1.2,Slightly Delayed,Traffic
8755782101,43429,0.0,2.55,On Time,
1049830215,525,10.0,4.98,Slightly Delayed,Traffic
2399383238,38443,-1.0,3.96,On Time,
143399998,24612,11.0,3.42,Slightly Delayed,Traffic
2444273306,65109,-2.0,4.99,On Time,
1309618968,29830,-2.0,4.64,On Time,
3972788794,12838,3.0,2.95,On Time,Traffic
2356073413,43363,11.0,1.33,Slightly Delayed,Traffic
3775683944,43490,5.0,3.9,On Time,Traffic
8994776653,42895,12.0,0.69,Slightly Delayed,Traffic
8124075720,77902,0.0,2.76,On Time,
5534171862,47319,12.0,2.68,Slightly Delayed,Traffic
4825558658,69839,-1.0,1.64,On Time,
1541676341,65569,7.0,4.7,Slightly Delayed,Traffic
5360755658,13204,-2.0,0.98,On Time,
844328418,21982,27.0,4.68,Significantly Delayed,Traffic
1843468816,8630,1.0,1.23,On Time,Traffic
3771484570,12214,-2.0,2.61,On Time,
2458783424,20118,-2.0,3.63,On Time,
2272849018,46289,4.0,3.71,On Time,Traffic
8549503132,86962,-3.0,4.63,On Time,
4032847942,32388,3.0,2.67,On Time,Traffic
8224665612,37229,-3.0,2.66,On Time,
8007222259,14904,-3.0,2.77,On Time,
3522030676,61126,9.0,2.38,Slightly Delayed,Traffic
3224743071,43,5.0,4.4,On Time,Traffic
7474790671,97794,7.0,2.19,Slightly Delayed,Traffic
7884745950,90525,3.0,0.6,On Time,Traffic
8269502930,11674,1.0,4.93,On Time,Traffic
985347383,85773,1.0,1.44,On Time,Traffic
5932091553,14918,10.0,4.06,Slightly Delayed,Traffic
69932727,15976,-5.0,1.82,On Time,
2715027145,81723,6.0,4.0,Slightly Delayed,Traffic
5234261944,42968,3.0,2.11,On Time,Traffic
2818967815,39675,30.0,4.0,Significantly Delayed,Traffic
1598213217,41761,-4.0,4.73,On Time,
9087747856,35148,7.0,0.69,Slightly Delayed,Traffic
9606925547,22049,0.0,4.3,On Time,
9866554851,82357,-3.0,2.61,On Time,
3719294769,918,5.0,3.03,On Time,Traffic
3576529840,40696,6.0,3.58,Slightly Delayed,Traffic
5478986113,64855,9.0,3.47,Slightly Delayed,Traffic
6724582316,87179,-5.0,1.47,On Time,
4391559649,86088,-4.0,0.53,On Time,
9530258400,36249,1.0,4.16,On Time,Traffic
609162117,81927,19.0,1.8,Significantly Delayed,Traffic
755143077,18005,0.0,1.12,On Time,
5239439928,25997,10.0,2.22,Slightly Delayed,Traffic
1328248068,27695,13.0,0.85,Slightly Delayed,Traffic
1440606577,10954,5.0,1.04,On Time,Traffic
8884389971,82326,-2.0,4.32,On Time,
7307977336,93785,-4.0,1.74,On Time,
5953535252,18950,-4.0,1.2,On Time,
6133025410,11126,3.0,3.41,On Time,Traffic
798088726,53764,6.0,1.51,Slightly Delayed,Traffic
3372412988,56993,-2.0,1.33,On Time,
4910060567,19589,-4.0,3.42,On Time,
8708211566,4219,11.0,3.65,Slightly Delayed,Traffic
2126853184,9528,9.0,2.61,Slightly Delayed,Traffic
4390795259,28675,-4.0,4.26,On Time,
9030686359,24142,4.0,4.03,On Time,Traffic
8565611606,37301,25.0,0.75,Significantly Delayed,Traffic
6782020758,83133,4.0,4.61,On Time,Traffic
561884159,64474,4.0,3.3,On Time,Traffic
2767430579,16851,7.0,2.66,Slightly Delayed,Traffic
5934372451,81095,-5.0,4.74,On Time,
6833977302,66274,25.0,1.41,Significantly Delayed,Traffic
8396649871,66543,1.0,4.59,On Time,Traffic
1937188757,55848,5.0,4.83,On Time,Traffic
3142198801,7052,-1.0,4.85,On Time,
6087109745,77386,3.0,2.32,On Time,Traffic
8895262247,44279,15.0,4.62,Slightly Delayed,Traffic
5138524153,44843,-5.0,3.63,On Time,
9789995549,12282,4.0,1.37,On Time,Traffic
7485459856,77052,-2.0,2.58,On Time,
4033626537,15034,0.0,1.88,On Time,
9370915142,53012,10.0,3.06,Slightly Delayed,Traffic
7211325894,9731,-5.0,2.43,On Time,
3482827003,79094,12.0,1.16,Slightly Delayed,Traffic
6656246719,29942,14.0,2.61,Slightly Delayed,Traffic
6092663288,67487,-5.0,1.38,On Time,
9346041594,29892,-1.0,1.78,On Time,
9105127475,74365,12.0,3.03,Slightly Delayed,Traffic
6120818381,30114,-4.0,0.87,On Time,
5174370629,60359,4.0,2.4,On Time,Traffic
3244930036,88104,3.0,2.64,On Time,Traffic
2976493998,73434,7.0,0.83,Slightly Delayed,Traffic
7971593791,41540,16.0,2.44,Significantly Delayed,Traffic
4052544342,48904,16.0,1.7,Significantly Delayed,Traffic
6264003424,73469,0.0,2.75,On Time,
3436107152,6379,5.0,3.98,On Time,Traffic
8546631319,91729,4.0,3.23,On Time,Traffic
640960551,25009,2.0,4.95,On Time,Traffic
1141173434,62363,12.0,4.69,Slightly Delayed,Traffic
528309380,62555,9.0,1.73,Slightly Delayed,Traffic
2387509904,89577,5.0,4.53,On Time,Traffic
6791931269,51873,5.0,1.67,On Time,Traffic
4063689432,72992,-1.0,2.59,On Time,
1206887762,20391,14.0,4.48,Slightly Delayed,Traffic
6409437174,9955,22.0,4.46,Significantly Delayed,Traffic
1355164713,7902,1.0,2.79,On Time,Traffic
2604772138,8171,2.0,0.84,On Time,Traffic
5868093790,30003,3.0,4.17,On Time,Traffic
10161194,58293,3.0,4.44,On Time,Traffic
8930380639,4457,0.0,1.41,On Time,
2247940574,67154,5.0,1.35,On Time,Traffic
6190907327,9720,0.0,3.61,On Time,
127277515,87204,4.0,4.27,On Time,Traffic
8209093135,43473,2.0,1.97,On Time,Traffic
4419380079,19632,8.0,2.21,Slightly Delayed,Traffic
2954606845,96117,-4.0,2.33,On Time,
5128739359,37108,-5.0,1.39,On Time,
8183315245,14135,14.0,4.56,Slightly Delayed,Traffic
8820606892,75354,2.0,4.45,On Time,Traffic
7779228340,57356,-5.0,0.56,On Time,
8459230018,26266,0.0,1.37,On Time,
7060468800,76511,12.0,1.4,Slightly Delayed,Traffic
218821567,71006,-4.0,3.81,On Time,
7795766861,32999,-1.0,4.37,On Time,
4285804383,90470,11.0,2.97,Slightly Delayed,Traffic
5961051248,69003,3.0,4.38,On Time,Traffic
5630323534,5799,7.0,2.98,Slightly Delayed,Traffic
4642824835,42958,2.0,4.52,On Time,Traffic
3060527554,55714,8.0,4.74,Slightly Delayed,Traffic
4048252396,94706,-4.0,3.27,On Time,
1271431612,48259,6.0,3.85,Slightly Delayed,Traffic
8981940261,56327,-2.0,1.65,On Time,
3896239510,63917,14.0,1.08,Slightly Delayed,Traffic
711316410,6620,2.0,3.77,On Time,Traffic
9863502398,30168,2.0,4.82,On Time,Traffic
293770293,80022,5.0,1.6,On Time,Traffic
890800429,4235,2.0,1.96,On Time,Traffic
1270503169,87390,3.0,3.38,On Time,Traffic
168180571,41985,10.0,3.79,Slightly Delayed,Traffic
111296281,6245,-2.0,3.1,On Time,
7329085364,35350,1.0,2.96,On Time,Traffic
1129130498,63048,-5.0,3.89,On Time,
996939836,71808,-1.0,0.95,On Time,
8263379807,1156,-1.0,2.43,On Time,
5735975899,74786,2.0,1.19,On Time,Traffic
9651034668,69245,1.0,1.87,On Time,Traffic
3103539793,460,-5.0,4.13,On Time,
1611921781,14763,0.0,3.19,On Time,
7532381028,72118,-3.0,2.64,On Time,
7803665404,41752,4.0,3.19,On Time,Traffic
466184886,95724,-4.0,1.58,On Time,
4692518050,33265,-1.0,1.14,On Time,
9408428,76392,-4.0,2.17,On Time,
8766330526,98295,-3.0,1.09,On Time,
9221423039,54403,-5.0,4.51,On Time,
4268661538,33402,2.0,2.42,On Time,Traffic
1378809665,27819,5.0,1.73,On Time,Traffic
4917941248,86288,3.0,0.93,On Time,Traffic
5132792285,10112,-3.0,3.57,On Time,
3776678112,48559,16.0,2.47,Significantly Delayed,Traffic
6940411801,4371,13.0,3.53,Slightly Delayed,Traffic
7422521525,706,-5.0,3.95,On Time,
4419022028,44847,5.0,2.78,On Time,Traffic
8016651984,19538,2.0,0.76,On Time,Traffic
2361722422,89265,5.0,1.43,On Time,Traffic
1001453982,611,11.0,0.92,Slightly Delayed,Traffic
9093918346,65217,4.0,4.8,On Time,Traffic
3969014433,62397,-5.0,4.93,On Time,
9684561720,53523,4.0,1.14,On Time,Traffic
7031115362,93983,30.0,3.41,Significantly Delayed,Traffic
8204766849,1679,20.0,4.73,Significantly Delayed,Traffic
2785412612,96984,-4.0,4.99,On Time,
2624138741,2332,-5.0,3.37,On Time,
748376248,12777,-4.0,3.47,On Time,
6096787440,91233,-3.0,4.01,On Time,
8787660233,58570,11.0,3.34,Slightly Delayed,Traffic
3845481278,76640,1.0,4.74,On Time,Traffic
4636134267,75957,13.0,1.03,Slightly Delayed,Traffic
4538825340,53653,2.0,2.94,On Time,Traffic
4553101047,32873,-3.0,4.88,On Time,
2193853405,61506,10.0,3.54,Slightly Delayed,Traffic
1642059453,58385,3.0,3.07,On Time,Traffic
5890339330,84178,-5.0,3.81,On Time,
313663478,65113,3.0,1.45,On Time,Traffic
8591576320,39993,-5.0,3.5,On Time,
4728104591,87703,-5.0,4.27,On Time,
8276401643,18608,-5.0,2.78,On Time,
8709694061,70333,14.0,3.64,Slightly Delayed,Traffic
4080156881,11130,0.0,1.62,On Time,
7485829116,71081,1.0,0.88,On Time,Traffic
7378865582,44634,-4.0,3.36,On Time,
335575667,2018,1.0,3.15,On Time,Traffic
1621109077,83040,7.0,1.18,Slightly Delayed,Traffic
7468088555,80809,-3.0,4.93,On Time,
3676517886,82211,12.0,4.83,Slightly Delayed,Traffic
1746921111,82913,-2.0,0.83,On Time,
7774691391,34427,5.0,3.75,On Time,Traffic
8220678247,13272,-2.0,2.72,On Time,
6048604080,90276,-3.0,1.33,On Time,
8545716586,72311,14.0,0.89,Slightly Delayed,Traffic
530870056,48704,-3.0,2.27,On Time,
4055690435,25984,-4.0,3.9,On Time,
7096530350,13756,-1.0,2.56,On Time,
7083649345,44505,2.0,4.36,On Time,Traffic
836457367,81718,28.0,2.04,Significantly Delayed,Traffic
7698126312,58953,11.0,3.14,Slightly Delayed,Traffic
2267297760,85720,-4.0,1.84,On Time,
1717841423,56322,6.0,2.36,Slightly Delayed,Traffic
4330597536,26934,4.0,1.95,On Time,Traffic
3687593721,22476,9.0,1.33,Slightly Delayed,Traffic
6660740926,50382,11.0,4.87,Slightly Delayed,Traffic
9439713009,8281,-3.0,3.4,On Time,
5281121057,14666,14.0,4.11,Slightly Delayed,Traffic
7044351561,50051,-1.0,2.09,On Time,
9121393476,14938,-1.0,3.85,On Time,
7202170939,5907,4.0,4.22,On Time,Traffic
1429047127,53462,18.0,3.25,Significantly Delayed,Traffic
8551965787,97423,-3.0,2.64,On Time,
6756882357,20722,-5.0,3.0,On Time,
618929241,78204,17.0,1.01,Significantly Delayed,Traffic
9711157887,5779,1.0,4.03,On Time,Traffic
354149805,99775,1.0,0.84,On Time,Traffic
231328814,47916,9.0,4.71,Slightly Delayed,Traffic
523916986,35635,-2.0,0.89,On Time,
1930887811,30771,0.0,4.36,On Time,
9958741781,94839,9.0,2.52,Slightly Delayed,Traffic
6727230123,77576,16.0,2.72,Significantly Delayed,Traffic
9487368442,38330,3.0,2.01,On Time,Traffic
671459763,65075,5.0,2.78,On Time,Traffic
9129957352,65283,4.0,1.25,On Time,Traffic
9206073690,35739,4.0,4.94,On Time,Traffic
5587148302,6600,5.0,1.87,On Time,Traffic
6936256414,11559,5.0,1.21,On Time,Traffic
3341228576,49279,6.0,2.11,Slightly Delayed,Traffic
4817323453,73349,2.0,1.96,On Time,Traffic
1163454835,53545,5.0,2.82,On Time,Traffic
5236061455,14592,4.0,4.84,On Time,Traffic
5982829268,97197,0.0,1.56,On Time,
1901688056,13115,0.0,4.41,On Time,
5936051107,63513,12.0,4.52,Slightly Delayed,Traffic
3018272105,51005,-3.0,4.37,On Time,
3656191983,4230,-1.0,4.99,On Time,
5186692805,12223,20.0,3.88,Significantly Delayed,Traffic
7281243151,3056,-3.0,4.15,On Time,
7906004940,47649,3.0,4.5,On Time,Traffic
6354703603,3515,-5.0,3.2,On Time,
6444064733,17550,-3.0,2.5,On Time,
2405783093,70069,0.0,2.13,On Time,
63363146,89996,15.0,1.26,Slightly Delayed,Traffic
7040313500,22828,-4.0,3.06,On Time,
5844807259,56643,-5.0,2.95,On Time,
1931703221,60906,2.0,3.71,On Time,Traffic
3525336030,2314,15.0,4.32,Slightly Delayed,Traffic
4359807852,82810,1.0,1.95,On Time,Traffic
6946959356,88906,7.0,1.27,Slightly Delayed,Traffic
782338627,50557,25.0,3.34,Significantly Delayed,Traffic
4942714391,44975,3.0,0.66,On Time,Traffic
919307194,86545,18.0,4.66,Significantly Delayed,Traffic
6509263423,87487,-3.0,0.91,On Time,
7200105089,74324,13.0,4.3,Slightly Delayed,Traffic
7120372196,9785,11.0,4.32,Slightly Delayed,Traffic
8710393245,79417,-2.0,4.18,On Time,
8862036450,59711,-2.0,3.06,On Time,
2087769338,68170,0.0,3.33,On Time,
3349267712,58986,10.0,2.46,Slightly Delayed,Traffic
1689937124,14563,4.0,2.48,On Time,Traffic
4498769995,38919,5.0,1.68,On Time,Traffic
3729771871,32626,4.0,4.95,On Time,Traffic
9065518834,93566,2.0,0.57,On Time,Traffic
7524465290,93477,6.0,2.9,Slightly Delayed,Traffic
2319921666,4851,-3.0,1.97,On Time,
9541612277,43452,-2.0,3.14,On Time,
6303548068,40567,11.0,2.89,Slightly Delayed,Traffic
5867651793,84411,-1.0,4.61,On Time,
6405947025,29228,2.0,3.2,On Time,Traffic
2150790907,37465,12.0,4.13,Slightly Delayed,Traffic
212856641,86373,-5.0,2.66,On Time,
1686508921,37806,-5.0,1.62,On Time,
5879579208,29566,6.0,0.85,Slightly Delayed,Traffic
1882682579,78512,-1.0,3.81,On Time,
8370410622,10210,2.0,2.24,On Time,Traffic
368599691,57291,1.0,2.3,On Time,Traffic
9282982332,21658,2.0,1.07,On Time,Traffic
4874880100,81596,5.0,0.83,On Time,Traffic
102639985,25125,3.0,3.7,On Time,Traffic
5288207551,64001,14.0,2.52,Slightly Delayed,Traffic
693932743,34625,0.0,4.2,On Time,
2325405669,53132,-2.0,0.99,On Time,
8152364696,50040,0.0,2.01,On Time,
7682359398,70975,9.0,1.67,Slightly Delayed,Traffic
1742951029,62055,19.0,2.67,Significantly Delayed,Traffic
4799787645,61740,19.0,3.46,Significantly Delayed,Traffic
8498666384,94061,3.0,4.33,On Time,Traffic
5013572642,90675,13.0,3.25,Slightly Delayed,Traffic
8403006958,22292,-5.0,3.65,On Time,
4688831157,75752,4.0,1.4,On Time,Traffic
394578210,91958,5.0,0.68,On Time,Traffic
8681711802,50,-5.0,4.75,On Time,
9311399064,91086,3.0,1.16,On Time,Traffic
2620581496,38634,-1.0,3.47,On Time,
5116898322,93289,-2.0,1.52,On Time,
5995819849,2395,9.0,1.18,Slightly Delayed,Traffic
7690500286,39966,7.0,2.14,Slightly Delayed,Traffic
6107283203,21522,2.0,1.08,On Time,Traffic
3170417508,30064,13.0,4.22,Slightly Delayed,Traffic
805682701,84695,12.0,4.98,Slightly Delayed,Traffic
8960508625,57297,5.0,1.17,On Time,Traffic
5580397726,64619,19.0,3.75,Significantly Delayed,Traffic
1506599381,19253,3.0,3.36,On Time,Traffic
8424478165,37654,0.0,1.52,On Time,
6083333956,34580,13.0,2.12,Slightly Delayed,Traffic
9611327860,25443,-2.0,2.56,On Time,
9539444766,94753,5.0,2.89,On Time,Traffic
756168939,69292,-5.0,1.21,On Time,
7762624518,56407,14.0,4.0,Slightly Delayed,Traffic
3681781563,41664,-2.0,3.37,On Time,
1571085226,35840,7.0,4.62,Slightly Delayed,Traffic
4244306883,94771,14.0,2.9,Slightly Delayed,Traffic
7333141591,1610,18.0,0.8,Significantly Delayed,Traffic
1199945706,30489,-1.0,3.13,On Time,
5895644119,6452,0.0,2.16,On Time,
7112919210,58625,0.0,3.88,On Time,
8315937318,35071,9.0,3.07,Slightly Delayed,Traffic
5331800057,39782,13.0,4.9,Slightly Delayed,Traffic
5989265505,11502,-5.0,1.78,On Time,
7906361274,44821,-1.0,1.97,On Time,
6312476146,87880,9.0,2.18,Slightly Delayed,Traffic
9436272631,82287,-1.0,4.78,On Time,
8289791792,70314,-4.0,2.33,On Time,
7659532788,62888,3.0,3.26,On Time,Traffic
1498157233,13716,4.0,0.96,On Time,Traffic
8560951754,55642,6.0,0.99,Slightly Delayed,Traffic
8764192824,34121,15.0,1.34,Slightly Delayed,Traffic
1900542981,82683,4.0,1.16,On Time,Traffic
9445683691,70620,16.0,4.53,Significantly Delayed,Traffic
7719808335,80882,-1.0,2.74,On Time,
4865644960,11250,8.0,3.91,Slightly Delayed,Traffic
6518276143,99506,-5.0,1.5,On Time,
2211459584,69281,0.0,4.19,On Time,
6811633572,49915,4.0,2.15,On Time,Traffic
1821573240,45208,3.0,4.66,On Time,Traffic
8848227434,74756,-2.0,4.94,On Time,
7812276711,60140,12.0,2.45,Slightly Delayed,Traffic
939966106,267,2.0,2.05,On Time,Traffic
4099108156,21877,-1.0,0.91,On Time,
5684182622,6390,0.0,2.04,On Time,
4916740946,11753,4.0,1.38,On Time,Traffic
9732307600,91547,-1.0,4.44,On Time,
9280329883,44108,8.0,2.35,Slightly Delayed,Traffic
4284285927,29343,2.0,1.4,On Time,Traffic
8701796,41266,9.0,4.97,Slightly Delayed,Traffic
6834734512,76817,1.0,4.75,On Time,Traffic
7127377458,9342,8.0,3.89,Slightly Delayed,Traffic
4754481356,49314,-1.0,3.5,On Time,
4726007482,36892,4.0,2.57,On Time,Traffic
2320560482,7285,-2.0,3.15,On Time,
1456550348,97265,0.0,1.19,On Time,
5370744569,32084,13.0,3.16,Slightly Delayed,Traffic
5819887962,85744,22.0,2.97,Significantly Delayed,Traffic
1929465827,8263,-1.0,4.51,On Time,
9430139302,90056,1.0,2.53,On Time,Traffic
3632715912,72130,5.0,0.8,On Time,Traffic
3356214803,83239,-3.0,2.84,On Time,
2277864850,7967,-4.0,4.13,On Time,
1754472592,12994,1.0,2.88,On Time,Traffic
1833208408,91091,0.0,2.48,On Time,
6567954047,7493,22.0,0.53,Significantly Delayed,Traffic
9409585531,16318,7.0,4.52,Slightly Delayed,Traffic
731371161,78728,20.0,0.77,Significantly Delayed,Traffic
7863496069,11754,15.0,4.5,Slightly Delayed,Traffic
9043955242,89325,26.0,2.64,Significantly Delayed,Traffic
8257564936,84555,0.0,3.94,On Time,
7487631571,54412,9.0,3.79,Slightly Delayed,Traffic
4243307535,18181,8.0,3.93,Slightly Delayed,Traffic
5490221933,47119,-4.0,4.5,On Time,
577600718,15216,9.0,0.87,Slightly Delayed,Traffic
1815462789,62423,12.0,2.81,Slightly Delayed,Traffic
896786012,63700,10.0,1.61,Slightly Delayed,Traffic
2610552179,21304,2.0,1.91,On Time,Traffic
6244718082,9658,-4.0,4.95,On Time,
1837634871,26621,15.0,1.27,Slightly Delayed,Traffic
8684571382,19722,-1.0,3.84,On Time,
1659181364,4115,10.0,1.0,Slightly Delayed,Traffic
5626641031,65770,2.0,1.12,On Time,Traffic
1589326447,83945,5.0,1.75,On Time,Traffic
5018325783,41888,-2.0,1.96,On Time,
5111073873,77796,0.0,2.5,On Time,
5953426781,21723,-2.0,3.95,On Time,
8966870214,25007,6.0,2.15,Slightly Delayed,Traffic
6962915277,16407,0.0,1.07,On Time,
4309308088,44969,4.0,2.27,On Time,Traffic
5391068200,79700,-5.0,4.94,On Time,
4394681222,92464,15.0,1.8,Slightly Delayed,Traffic
4791895461,38858,24.0,2.47,Significantly Delayed,Traffic
7272011740,42857,2.0,4.2,On Time,Traffic
87784691,88685,3.0,4.58,On Time,Traffic
4939105270,84293,-2.0,3.43,On Time,
4622303035,26126,-2.0,2.53,On Time,
3460208027,75868,0.0,1.9,On Time,
2548125971,41755,-5.0,4.48,On Time,
2390111460,36389,5.0,4.29,On Time,Traffic
8309485249,3729,5.0,3.55,On Time,Traffic
8322543480,94614,24.0,4.99,Significantly Delayed,Traffic
2819200158,58827,2.0,1.95,On Time,Traffic
7087151227,25423,-4.0,2.61,On Time,
6704234561,91747,30.0,1.81,Significantly Delayed,Traffic
6998410196,97976,13.0,1.53,Slightly Delayed,Traffic
707035635,71996,-4.0,4.33,On Time,
543400704,60474,-5.0,1.06,On Time,
3604694195,6583,-5.0,0.64,On Time,
3560549947,87552,8.0,4.06,Slightly Delayed,Traffic
9982178143,53810,22.0,3.86,Significantly Delayed,Traffic
1423646541,19293,-1.0,1.73,On Time,
7441941402,79767,-2.0,3.22,On Time,
8395661807,9665,2.0,0.61,On Time,Traffic
5480656353,34982,-5.0,3.58,On Time,
4561602092,28344,-1.0,3.44,On Time,
1695982633,44739,-4.0,0.65,On Time,
6309447153,52804,0.0,4.09,On Time,
4796733514,22316,29.0,1.07,Significantly Delayed,Traffic
2858966982,5328,-5.0,3.77,On Time,
6948607495,47202,5.0,2.0,On Time,Traffic
4959271803,52469,13.0,2.07,Slightly Delayed,Traffic
5669689881,17862,11.0,4.57,Slightly Delayed,Traffic
5352265711,73582,13.0,1.05,Slightly Delayed,Traffic
5498551836,65877,2.0,2.78,On Time,Traffic
6556845822,47070,5.0,1.46,On Time,Traffic
5167008199,26989,-5.0,2.76,On Time,
966294309,92606,3.0,2.48,On Time,Traffic
3163611427,67659,5.0,1.11,On Time,Traffic
203136866,676,-1.0,0.74,On Time,
1815555165,3304,0.0,3.61,On Time,
1874499212,88852,2.0,3.16,On Time,Traffic
4012779165,59519,3.0,3.74,On Time,Traffic
3669023899,289,11.0,4.1,Slightly Delayed,Traffic
9296381620,93839,-1.0,3.27,On Time,
2725513934,27735,2.0,0.65,On Time,Traffic
5564338561,99128,-2.0,3.96,On Time,
4701778121,18398,4.0,1.24,On Time,Traffic
9529272337,34837,0.0,2.06,On Time,
869910650,45055,-5.0,4.69,On Time,
2127080399,55501,8.0,1.72,Slightly Delayed,Traffic
3547439109,91588,-2.0,2.46,On Time,
997535715,35602,2.0,4.02,On Time,Traffic
2442453181,21860,5.0,4.46,On Time,Traffic
1182120536,6560,2.0,2.91,On Time,Traffic
2819297954,93978,3.0,0.52,On Time,Traffic
9870956079,42784,2.0,3.76,On Time,Traffic
6032675432,29641,-3.0,4.47,On Time,
329790912,43584,-4.0,2.32,On Time,
6459815532,10758,12.0,1.63,Slightly Delayed,Traffic
9214523757,45153,-4.0,4.86,On Time,
9450279027,31584,-4.0,4.62,On Time,
6265551101,43283,-4.0,1.46,On Time,
4138526838,24981,13.0,3.73,Slightly Delayed,Traffic
8005579633,98172,24.0,1.66,Significantly Delayed,Traffic
3442984170,52151,1.0,3.2,On Time,Traffic
8711550413,15340,22.0,3.32,Significantly Delayed,Traffic
2509593585,87829,-3.0,2.85,On Time,
6126557370,37656,5.0,0.68,On Time,Traffic
9876119035,83597,13.0,3.58,Slightly Delayed,Traffic
3739042166,52760,5.0,4.28,On Time,Traffic
7938944124,43293,5.0,4.82,On Time,Traffic
506804807,29740,-5.0,3.71,On Time,
3577900599,32303,-5.0,1.71,On Time,
8337599633,23191,-1.0,2.04,On Time,
8611745429,97499,-1.0,1.3,On Time,
2990223879,2555,10.0,2.77,Slightly Delayed,Traffic
52324496,54293,5.0,2.39,On Time,Traffic
6594929133,30251,-1.0,0.65,On Time,
2480235830,58919,4.0,4.28,On Time,Traffic
9667072962,31515,6.0,3.97,Slightly Delayed,Traffic
277700053,29553,3.0,4.98,On Time,Traffic
5691623788,3949,0.0,1.63,On Time,
6845696161,77587,14.0,1.83,Slightly Delayed,Traffic
4098488449,5718,0.0,2.85,On Time,
5653623743,59281,26.0,1.2,Significantly Delayed,Traffic
6416399784,31405,9.0,1.32,Slightly Delayed,Traffic
4365565386,24899,-4.0,1.5,On Time,
6423269418,67311,14.0,1.78,Slightly Delayed,Traffic
