order_id,customer_id,delivery_status,order_total,payment_method,delivery_partner_id,year_month
7292898570,26285589,Significantly Delayed,2532.09,Wallet,88703,2024-09
6223087303,65570302,On Time,447.28,Card,8124,2024-08
403352765,4057678,Slightly Delayed,1568.48,Wallet,83523,2024-09
7004560997,81994445,Slightly Delayed,1459.57,Cash,73176,2024-09
8159868515,2558646,On Time,2797.64,UPI,62375,2024-04
8854320668,67918495,On Time,417.39,UPI,74961,2023-11
2285302205,13251137,On Time,4438.92,Wallet,96870,2024-08
5160584867,34897081,On Time,3140.25,Cash,71087,2024-06
4314105605,34787383,On Time,317.8,Wallet,20540,2024-07
9895756835,10694081,Significantly Delayed,3821.8,Card,70732,2024-10
1975300826,35885052,On Time,1685.6,Wallet,84506,2024-09
2214666083,66427343,On Time,923.09,Cash,85027,2024-08
4735339432,29653387,On Time,2630.14,Cash,49478,2024-03
9863540120,33675108,Slightly Delayed,769.21,Cash,29135,2023-07
8789376461,28394354,Significantly Delayed,1626.99,Wallet,70720,2023-09
4784591220,88923048,On Time,3656.06,Wallet,6251,2024-10
6759658833,84377964,On Time,3420.13,UPI,4233,2023-09
1241631129,3897936,On Time,1322.18,UPI,95532,2024-04
8803314647,93938425,On Time,1789.57,UPI,98246,2024-08
1016410657,32830199,On Time,3656.07,Card,98504,2023-11
8284240513,949062,On Time,3558.14,Card,59760,2023-04
343239069,41439103,On Time,2655.22,UPI,23690,2024-02
3941137932,84929351,Significantly Delayed,5473.26,Wallet,73638,2024-02
8955573840,21461764,Slightly Delayed,4869.22,Cash,42461,2023-07
6832435511,62971413,On Time,2575.94,Cash,33260,2023-04
3014319697,28428852,On Time,1822.73,Cash,11218,2023-08
7367717333,11047835,On Time,2091.23,Card,54707,2023-07
9389677233,99714944,Slightly Delayed,2143.74,Cash,34925,2024-08
2929883167,41146001,Slightly Delayed,918.58,UPI,97076,2023-12
9045592834,84119685,On Time,997.61,Cash,47395,2024-10
7128308885,76604145,Slightly Delayed,2541.96,Cash,48388,2023-12
2060028411,27694927,On Time,1751.84,Wallet,87806,2023-11
3856301920,63339001,Significantly Delayed,796.36,Wallet,57805,2024-07
7248479077,31940833,On Time,3007.61,UPI,81690,2023-09
2738466605,49147776,On Time,439.24,Card,80973,2024-08
9801353230,96853930,Slightly Delayed,3749.33,Wallet,97442,2023-05
2103613260,67528368,On Time,1031.19,Card,21195,2024-07
7624166218,29525287,On Time,1213.14,UPI,20790,2024-01
4692680597,97185284,On Time,2789.63,Card,35371,2023-06
2028074931,33998721,On Time,3038.93,Cash,63636,2024-06
6247819401,57526322,On Time,3456.8,Cash,7912,2023-03
6299879620,48160359,Slightly Delayed,1300.47,Card,8965,2023-11
3398014747,87823209,On Time,2430.88,Cash,32690,2023-06
4526087670,54923640,On Time,2304.85,UPI,23919,2023-11
4473653758,4597433,On Time,2342.62,Cash,63804,2024-08
1286821727,32003512,On Time,2910.9,UPI,97332,2024-08
5566617391,81822935,Slightly Delayed,2195.25,Cash,63829,2024-08
6630935939,67708491,On Time,3344.49,UPI,87804,2024-10
8676443273,47215976,Significantly Delayed,58.59,Wallet,91222,2024-05
439562091,36400756,On Time,2223.31,Cash,81799,2024-04
7361440096,82529927,Significantly Delayed,1068.91,Card,94957,2024-02
2480611325,30823988,Slightly Delayed,4729.75,Cash,78792,2024-02
5091640382,64141971,On Time,402.11,Card,10930,2024-01
1443292147,8395610,On Time,3889.01,Wallet,37003,2024-04
3342653518,6319646,On Time,577.13,UPI,49750,2023-07
3836073957,54952806,Slightly Delayed,1264.91,Card,70427,2023-07
4192669219,44589829,On Time,1447.55,Wallet,44206,2024-04
6922121165,97928781,Significantly Delayed,1513.91,UPI,75795,2024-01
4850653474,66932104,On Time,2997.71,UPI,50658,2024-03
1229660813,54748429,Significantly Delayed,5173.19,UPI,35201,2023-11
5194396051,12338529,On Time,508.0,Cash,9121,2024-10
8971899775,92118758,On Time,5067.85,Wallet,17588,2024-03
5619049608,56572297,Significantly Delayed,3972.23,Card,86750,2024-05
9943996342,3282647,On Time,4252.97,UPI,55860,2023-09
4548721519,93018527,On Time,1816.47,Wallet,26714,2024-08
6211537502,2164524,Significantly Delayed,1427.81,Wallet,99208,2023-09
347093563,31026200,Significantly Delayed,2614.94,Card,27801,2024-09
1855924568,33472376,On Time,3758.71,Card,17039,2024-08
5914484553,4378755,On Time,931.36,UPI,74330,2023-11
8068903161,11705793,On Time,4089.67,Wallet,60117,2024-02
2147159735,50527764,On Time,1246.63,UPI,11051,2023-05
9006983686,68063317,Slightly Delayed,788.36,Card,48159,2023-10
7606134274,69034027,Slightly Delayed,832.06,Card,31574,2024-05
4034750827,10019218,On Time,1168.59,Wallet,68331,2023-06
851062565,49457685,Slightly Delayed,3773.85,Cash,32026,2024-03
4283323746,93321933,Slightly Delayed,2824.79,Wallet,78455,2023-11
7842390585,6637282,On Time,2820.47,Wallet,98082,2023-10
2449548943,68486301,Slightly Delayed,1635.94,Wallet,23429,2023-09
7067924535,95371787,Significantly Delayed,422.14,Cash,39985,2023-11
1602291242,19581959,On Time,2648.42,Wallet,79235,2023-03
7067630786,75082508,On Time,2467.57,Card,25395,2023-09
9726762425,75674671,On Time,4041.64,Wallet,32062,2023-08
1129887168,21201299,On Time,1818.6,Wallet,35560,2024-02
3371892236,81763298,On Time,2101.11,Wallet,31710,2024-05
6532953824,93924203,Significantly Delayed,3946.2,Cash,1025,2024-11
252964377,89531595,On Time,1197.31,Cash,41128,2024-05
6270495384,12272282,On Time,878.07,Cash,10368,2023-09
2450770184,45323391,Slightly Delayed,3428.44,Wallet,71871,2023-08
7543192113,82898985,Slightly Delayed,4768.12,Cash,82419,2023-12
9890817032,12967305,On Time,582.87,Card,69033,2023-04
183165359,73098723,Significantly Delayed,90.56,Wallet,57165,2023-05
2136907826,7591711,On Time,887.78,Wallet,16756,2023-12
2801605687,16561710,On Time,1956.01,Card,14972,2024-03
8869292457,12851610,On Time,2971.17,Card,15395,2024-09
5414471648,46741896,On Time,3156.76,Card,60303,2023-05
7827370415,97770901,Slightly Delayed,576.7,Wallet,59261,2023-06
7216662926,76327561,On Time,123.74,Cash,71646,2024-07
349410429,42514124,On Time,255.6,Wallet,20170,2024-01
8512030806,77768189,Slightly Delayed,2772.71,Card,64640,2024-10
8003807551,76917159,On Time,4583.02,Cash,76918,2024-08
274320517,18567760,On Time,1654.66,Wallet,53245,2024-08
2150447285,93370787,On Time,1299.62,UPI,23570,2024-06
5089385450,33608451,Slightly Delayed,3352.28,UPI,51224,2023-06
8622799862,5386246,On Time,2724.25,Card,87205,2024-02
2773034272,36400756,On Time,2309.25,Wallet,69257,2024-06
4028266143,19216141,On Time,616.45,Card,2633,2023-03
9691888826,54680459,On Time,1075.43,Card,45204,2023-10
8891340263,87718744,On Time,3612.45,Wallet,69702,2024-09
1149293318,43459807,On Time,123.74,UPI,36971,2023-11
1288695184,46885873,On Time,984.35,Wallet,20473,2023-10
5229336544,72857290,Slightly Delayed,1017.1,Wallet,91261,2023-09
196885435,88045094,On Time,96.09,Wallet,22558,2023-06
6961457996,89704218,On Time,3243.74,UPI,79623,2024-10
5059907679,65963876,Slightly Delayed,4049.8,Card,10255,2024-04
9046226901,38728779,On Time,486.28,UPI,45262,2024-02
515408216,3408982,Slightly Delayed,1665.29,UPI,85348,2023-12
9048597167,75510747,Significantly Delayed,2379.23,Wallet,24877,2024-06
4308216668,6335221,Significantly Delayed,3751.75,UPI,36727,2024-07
8671875127,13383642,On Time,2445.48,Wallet,15112,2023-06
9622968817,96042320,On Time,2846.85,Card,45135,2023-06
7832599414,18889370,On Time,2986.47,UPI,51384,2023-08
5533307028,21577948,On Time,5567.15,UPI,56686,2023-05
752185231,24633671,On Time,1091.67,Wallet,5165,2024-03
5859787209,8628482,Slightly Delayed,2601.55,Cash,76845,2024-09
1736713150,46741896,Slightly Delayed,730.32,Cash,19501,2024-01
3620570172,25829710,Significantly Delayed,422.87,Card,35025,2024-04
5758119413,22694456,Slightly Delayed,2017.51,Wallet,72740,2024-10
2204489775,79257353,On Time,2799.27,Card,79497,2024-05
5881059783,2219590,On Time,1432.73,Cash,75665,2023-08
9475167773,48418662,Slightly Delayed,2224.47,Cash,44817,2023-07
4635228647,6459100,On Time,1218.98,UPI,88768,2023-08
8394536341,6459100,Slightly Delayed,949.73,Cash,97145,2024-08
4726427550,93699264,Slightly Delayed,891.6,Card,66248,2024-02
5387935727,22694456,On Time,1457.05,UPI,94937,2023-10
1886705751,73393269,On Time,878.07,Wallet,97590,2023-04
4224014067,85218071,On Time,3274.45,Cash,53348,2023-05
8726515908,82900175,On Time,3941.32,Wallet,68903,2024-10
7388091459,10562528,Slightly Delayed,5228.36,Card,64324,2024-10
9320256091,32595806,On Time,1628.06,Card,42510,2024-01
3872093894,67729191,Significantly Delayed,267.18,Cash,94703,2023-11
992848455,44269569,On Time,2749.56,Card,77210,2024-09
4458723519,38902882,On Time,2217.71,Wallet,66237,2024-09
7755662096,10700664,Slightly Delayed,1963.69,Cash,39318,2024-01
5779793224,95971469,On Time,2121.4,Card,66680,2024-05
8253576531,57063557,Slightly Delayed,1686.55,Cash,31219,2023-08
4993169316,90649019,Slightly Delayed,3585.38,Cash,25105,2024-07
828017545,12622901,Slightly Delayed,1197.51,UPI,1921,2024-03
2012368621,71252391,On Time,1328.97,Card,70216,2024-07
6603205997,37702698,On Time,4193.2,Card,30506,2024-05
833581472,31026200,Slightly Delayed,1495.9,UPI,7924,2023-08
8755782101,50557979,On Time,424.58,Cash,43429,2023-12
1049830215,44828791,Slightly Delayed,1177.01,Wallet,525,2024-08
2399383238,79789048,On Time,3759.65,UPI,38443,2023-11
143399998,46686696,Slightly Delayed,481.63,UPI,24612,2024-10
2444273306,32003512,On Time,2023.82,UPI,65109,2024-06
1309618968,91228580,On Time,3211.74,Cash,29830,2023-04
3972788794,67708491,On Time,1274.33,Wallet,12838,2024-03
2356073413,29902416,Slightly Delayed,2690.61,Card,43363,2024-03
3775683944,57217288,On Time,3297.69,UPI,43490,2024-07
8994776653,3002538,Slightly Delayed,2384.45,UPI,42895,2023-12
8124075720,46741896,On Time,1077.91,Wallet,77902,2024-10
5534171862,97664747,Slightly Delayed,4216.87,UPI,47319,2023-11
4825558658,41008070,On Time,1446.36,Wallet,69839,2024-08
1541676341,73660582,Slightly Delayed,638.39,Cash,65569,2023-08
5360755658,68341636,On Time,4391.02,Cash,13204,2023-06
844328418,29584848,Significantly Delayed,2429.88,Card,21982,2023-04
1843468816,55425478,On Time,2092.13,Cash,8630,2023-07
3771484570,60319216,On Time,2809.06,UPI,12214,2023-08
2458783424,1497747,On Time,1072.62,Card,20118,2023-06
2272849018,6982488,On Time,1797.17,UPI,46289,2024-11
8549503132,63238941,On Time,1824.21,Cash,86962,2023-03
4032847942,10857389,On Time,169.88,Wallet,32388,2024-09
8224665612,27727819,On Time,3720.0,Wallet,37229,2023-07
8007222259,31940833,On Time,2700.94,Card,14904,2024-02
3522030676,46313756,Slightly Delayed,604.87,Wallet,61126,2023-06
3224743071,17805991,On Time,2374.92,Cash,43,2023-10
7474790671,43256928,Slightly Delayed,4457.7,Cash,97794,2023-10
7884745950,13585482,On Time,2356.29,Cash,90525,2024-04
8269502930,11616535,On Time,826.21,UPI,11674,2024-06
985347383,50080663,On Time,4860.53,UPI,85773,2024-05
5932091553,80571942,Slightly Delayed,1269.18,Card,14918,2024-10
69932727,83236183,On Time,2192.28,Wallet,15976,2024-08
2715027145,26903313,Slightly Delayed,1301.38,Cash,81723,2024-05
5234261944,18113428,On Time,3315.64,Wallet,42968,2023-06
2818967815,74212242,Significantly Delayed,1612.04,Cash,39675,2024-04
1598213217,37947202,On Time,4755.76,Wallet,41761,2023-08
9087747856,31681710,Slightly Delayed,530.85,Cash,35148,2024-05
9606925547,45659330,On Time,1293.2,UPI,22049,2024-03
9866554851,63793401,On Time,3641.7,Wallet,82357,2023-07
3719294769,64316806,On Time,951.43,UPI,918,2024-08
3576529840,13383642,Slightly Delayed,1697.53,UPI,40696,2024-07
5478986113,72089140,Slightly Delayed,4538.48,UPI,64855,2023-04
6724582316,14991661,On Time,22.14,Card,87179,2023-10
4391559649,60904312,On Time,2595.1,Wallet,86088,2023-06
9530258400,84850688,On Time,3087.68,UPI,36249,2023-10
609162117,85233498,Significantly Delayed,3723.26,Cash,81927,2023-09
755143077,6856445,On Time,3152.22,Cash,18005,2023-07
5239439928,67908555,Slightly Delayed,3988.72,Card,25997,2023-08
1328248068,51556553,Slightly Delayed,1817.16,Cash,27695,2024-05
1440606577,76917159,On Time,2092.55,Wallet,10954,2024-04
8884389971,95858939,On Time,1889.4,UPI,82326,2024-08
7307977336,95858939,On Time,939.2,Cash,93785,2023-09
5953535252,79630614,On Time,1693.84,UPI,18950,2024-06
6133025410,6061349,On Time,3478.04,Cash,11126,2023-09
798088726,89699655,Slightly Delayed,3022.46,Cash,53764,2023-09
3372412988,89036169,On Time,3759.52,UPI,56993,2024-01
4910060567,24323106,On Time,3151.21,UPI,19589,2023-04
8708211566,38420886,Slightly Delayed,2544.23,Cash,4219,2023-04
2126853184,92509376,Slightly Delayed,2444.79,Cash,9528,2024-10
4390795259,66932104,On Time,923.84,UPI,28675,2023-09
9030686359,5961261,On Time,2386.48,Card,24142,2023-05
8565611606,85854265,Significantly Delayed,1156.45,Card,37301,2024-02
6782020758,23380116,On Time,1979.99,Cash,83133,2023-11
561884159,84066402,On Time,3232.78,Wallet,64474,2023-09
2767430579,16424635,Slightly Delayed,2819.8,Wallet,16851,2023-10
5934372451,56441247,On Time,3355.51,Cash,81095,2023-04
6833977302,97475543,Significantly Delayed,2495.74,Wallet,66274,2023-06
8396649871,2517955,On Time,950.6,UPI,66543,2024-02
1937188757,57392064,On Time,3936.8,Cash,55848,2023-09
3142198801,49152878,On Time,1409.38,Wallet,7052,2024-07
6087109745,84824280,On Time,2201.69,Cash,77386,2023-03
8895262247,191616,Slightly Delayed,1664.01,Card,44279,2023-03
5138524153,7522036,On Time,845.0,Card,44843,2023-08
9789995549,34567918,On Time,2653.75,Cash,12282,2024-01
7485459856,89784343,On Time,1163.04,UPI,77052,2023-09
4033626537,66943324,On Time,1379.99,UPI,15034,2023-05
9370915142,95372766,Slightly Delayed,1849.29,Card,53012,2023-10
7211325894,70976153,On Time,2956.03,Card,9731,2023-04
3482827003,77869660,Slightly Delayed,3749.87,Wallet,79094,2023-05
6656246719,19180962,Slightly Delayed,885.08,Wallet,29942,2024-09
6092663288,51341672,On Time,4680.35,Cash,67487,2024-09
9346041594,77559557,On Time,3936.68,Cash,29892,2023-06
9105127475,87213891,Slightly Delayed,4110.56,Card,74365,2023-11
6120818381,34768050,On Time,3091.49,UPI,30114,2024-05
5174370629,31156674,On Time,729.87,Card,60359,2024-07
3244930036,67386193,On Time,2457.44,Cash,88104,2023-05
2976493998,820740,Slightly Delayed,2716.3,Card,73434,2024-10
7971593791,92209869,Significantly Delayed,2048.91,Wallet,41540,2023-06
4052544342,58214883,Significantly Delayed,987.59,Cash,48904,2024-04
6264003424,26863280,On Time,517.03,UPI,73469,2024-08
3436107152,64141971,On Time,3112.14,UPI,6379,2024-04
8546631319,10541231,On Time,327.07,Wallet,91729,2023-10
640960551,34237583,On Time,3018.53,Cash,25009,2023-06
1141173434,5961261,Slightly Delayed,77.11,Wallet,62363,2023-11
528309380,52409516,Slightly Delayed,2021.54,Wallet,62555,2024-04
2387509904,63310076,On Time,4019.23,Card,89577,2024-07
6791931269,38133873,On Time,329.79,Wallet,51873,2024-07
4063689432,6025470,On Time,4593.42,Cash,72992,2023-10
1206887762,59909004,Slightly Delayed,1620.95,Wallet,20391,2024-06
6409437174,3399251,Significantly Delayed,1348.39,Wallet,9955,2023-12
1355164713,28995786,On Time,2054.43,Card,7902,2023-09
2604772138,15144290,On Time,1515.64,Cash,8171,2024-05
5868093790,61618079,On Time,443.03,Card,30003,2023-04
10161194,63238941,On Time,3827.54,Card,58293,2023-12
8930380639,98540377,On Time,556.35,UPI,4457,2023-10
2247940574,11202130,On Time,2397.73,Card,67154,2024-04
6190907327,64151769,On Time,1891.03,Card,9720,2023-11
127277515,35455991,On Time,2838.48,Card,87204,2023-09
8209093135,2558646,On Time,481.63,Card,43473,2023-10
4419380079,1989720,Slightly Delayed,3278.3,Cash,19632,2023-12
2954606845,14294171,On Time,995.56,Wallet,96117,2024-10
5128739359,57081917,On Time,730.51,Cash,37108,2024-07
8183315245,80499378,Slightly Delayed,825.46,UPI,14135,2024-02
8820606892,8395343,On Time,2635.56,Cash,75354,2023-04
7779228340,8395343,On Time,545.49,Cash,57356,2023-06
8459230018,50899600,On Time,4124.32,UPI,26266,2024-06
7060468800,83867512,Slightly Delayed,2192.05,Wallet,76511,2024-07
218821567,95428692,On Time,1711.15,Cash,71006,2024-03
7795766861,79135318,On Time,3024.18,Wallet,32999,2023-05
4285804383,23755474,Slightly Delayed,479.64,Card,90470,2023-05
5961051248,20834589,On Time,3502.35,Cash,69003,2024-10
5630323534,98218863,Slightly Delayed,1450.75,Cash,5799,2024-03
4642824835,76327561,On Time,4721.64,Cash,42958,2024-07
3060527554,75213636,Slightly Delayed,1143.28,UPI,55714,2024-03
4048252396,75213636,On Time,2437.04,Wallet,94706,2024-04
1271431612,18082040,Slightly Delayed,2167.1,Cash,48259,2024-04
8981940261,31537100,On Time,3097.06,Cash,56327,2024-05
3896239510,90856813,Slightly Delayed,2011.56,Card,63917,2023-05
711316410,25587553,On Time,2027.04,Cash,6620,2024-02
9863502398,31619915,On Time,1379.82,Card,30168,2023-12
293770293,45066676,On Time,1019.25,UPI,80022,2023-09
890800429,95594611,On Time,2490.28,Cash,4235,2024-03
1270503169,8791577,On Time,3836.35,Wallet,87390,2024-07
168180571,89910157,Slightly Delayed,563.45,Cash,41985,2023-03
111296281,28413467,On Time,4414.19,UPI,6245,2024-05
7329085364,53392567,On Time,332.84,Wallet,35350,2023-06
1129130498,62243869,On Time,2623.48,Card,63048,2023-12
996939836,23794330,On Time,3269.43,UPI,71808,2024-05
8263379807,14479168,On Time,3179.87,UPI,1156,2023-04
5735975899,83304571,On Time,2199.37,Card,74786,2023-09
9651034668,70615775,On Time,2603.33,Cash,69245,2024-09
3103539793,75244116,On Time,2514.37,Cash,460,2023-07
1611921781,48776805,On Time,2698.66,Card,14763,2023-06
7532381028,73392739,On Time,3637.95,Cash,72118,2023-03
7803665404,63571453,On Time,2423.07,UPI,41752,2023-05
466184886,40277444,On Time,2154.04,Card,95724,2023-08
4692518050,46989310,On Time,2176.24,Card,33265,2024-03
9408428,31456752,On Time,1911.86,UPI,76392,2023-08
8766330526,85907588,On Time,1580.27,Cash,98295,2023-04
9221423039,42208242,On Time,1574.23,Wallet,54403,2024-10
4268661538,22694456,On Time,5136.72,Cash,33402,2023-10
1378809665,52409516,On Time,3370.17,Wallet,27819,2023-03
4917941248,83701325,On Time,3135.65,Cash,86288,2024-05
5132792285,19080489,On Time,2858.4,Wallet,10112,2024-04
3776678112,34655710,Significantly Delayed,2429.82,Cash,48559,2023-12
6940411801,59009727,Slightly Delayed,1888.04,UPI,4371,2023-07
7422521525,92509376,On Time,643.87,Card,706,2024-03
4419022028,23961725,On Time,3804.98,UPI,44847,2023-12
8016651984,90745023,On Time,651.93,Card,19538,2023-04
2361722422,89412038,On Time,3755.33,Wallet,89265,2023-04
1001453982,34668988,Slightly Delayed,2774.06,Cash,611,2023-07
9093918346,74038361,On Time,3918.67,UPI,65217,2024-03
3969014433,61982521,On Time,2747.35,UPI,62397,2023-08
9684561720,61121421,On Time,1514.4,Cash,53523,2023-09
7031115362,27878182,Significantly Delayed,2998.51,UPI,93983,2024-10
8204766849,76020843,Significantly Delayed,3350.53,Card,1679,2024-07
2785412612,60210778,On Time,1439.58,Card,96984,2024-03
2624138741,31718565,On Time,1112.82,Cash,2332,2024-04
748376248,66766629,On Time,2422.16,Cash,12777,2023-08
6096787440,25128143,On Time,2294.77,Card,91233,2023-03
8787660233,90586029,Slightly Delayed,1435.29,Card,58570,2024-05
3845481278,63870636,On Time,3988.77,Card,76640,2023-07
4636134267,57642258,Slightly Delayed,223.27,Card,75957,2024-02
4538825340,45700739,On Time,4269.5,Cash,53653,2024-04
4553101047,39301587,On Time,236.51,Wallet,32873,2024-05
2193853405,42208242,Slightly Delayed,657.71,UPI,61506,2023-05
1642059453,7378768,On Time,1277.62,Card,58385,2023-08
5890339330,2188994,On Time,3750.59,Wallet,84178,2024-05
313663478,6959437,On Time,1184.42,Wallet,65113,2024-02
8591576320,79916464,On Time,3993.97,UPI,39993,2023-07
4728104591,31389750,On Time,650.2,Wallet,87703,2023-11
8276401643,88252625,On Time,4724.31,Card,18608,2024-10
8709694061,6724509,Slightly Delayed,114.52,UPI,70333,2024-10
4080156881,97770901,On Time,950.39,Cash,11130,2024-04
7485829116,49050014,On Time,3895.28,Card,71081,2024-03
7378865582,30643619,On Time,340.66,Card,44634,2023-05
335575667,32929817,On Time,3048.86,Card,2018,2023-09
1621109077,87450286,Slightly Delayed,4969.83,Card,83040,2024-03
7468088555,21697638,On Time,2410.07,Cash,80809,2023-05
3676517886,57505804,Slightly Delayed,582.03,Wallet,82211,2024-06
1746921111,56604077,On Time,2466.28,Card,82913,2024-08
7774691391,42514124,On Time,1545.97,Cash,34427,2023-07
8220678247,63858550,On Time,2089.26,Cash,13272,2024-06
6048604080,98218863,On Time,5820.25,Cash,90276,2023-09
8545716586,98540377,Slightly Delayed,1454.01,Wallet,72311,2024-01
530870056,39140039,On Time,2788.5,UPI,48704,2024-08
4055690435,15568831,On Time,3571.53,Cash,25984,2023-04
7096530350,97411107,On Time,2474.92,Card,13756,2024-06
7083649345,75464725,On Time,3009.87,Wallet,44505,2023-05
836457367,2365348,Significantly Delayed,4789.73,Wallet,81718,2024-06
7698126312,1705969,Slightly Delayed,2404.95,UPI,58953,2023-10
2267297760,5754255,On Time,1895.47,Cash,85720,2024-01
1717841423,87954926,Slightly Delayed,2393.48,Wallet,56322,2024-01
4330597536,40563029,On Time,1494.23,Wallet,26934,2023-04
3687593721,61121421,Slightly Delayed,3344.72,Wallet,22476,2023-05
6660740926,119099,Slightly Delayed,2771.28,Card,50382,2024-05
9439713009,4439806,On Time,1804.06,UPI,8281,2024-04
5281121057,67908555,Slightly Delayed,2207.49,Cash,14666,2023-08
7044351561,91024604,On Time,4069.86,Card,50051,2023-09
9121393476,57896058,On Time,1583.71,UPI,14938,2023-08
7202170939,50518311,On Time,1105.29,Cash,5907,2024-01
1429047127,18465047,Significantly Delayed,4708.07,Card,53462,2023-12
8551965787,8383197,On Time,3864.44,Wallet,97423,2024-10
6756882357,83155219,On Time,654.31,UPI,20722,2024-06
618929241,53624677,Significantly Delayed,2348.09,UPI,78204,2023-10
9711157887,46615831,On Time,2577.15,Wallet,5779,2024-01
354149805,41164215,On Time,1274.62,Cash,99775,2024-04
231328814,25287111,Slightly Delayed,2506.93,Wallet,47916,2024-04
523916986,66761643,On Time,1152.87,Cash,35635,2024-09
1930887811,12302179,On Time,1497.01,UPI,30771,2023-08
9958741781,95971469,Slightly Delayed,2439.42,Wallet,94839,2024-08
6727230123,26303194,Significantly Delayed,1806.96,Cash,77576,2024-10
9487368442,50899600,On Time,1725.5,Card,38330,2023-08
671459763,50630016,On Time,1249.31,Cash,65075,2024-06
9129957352,95971469,On Time,2166.2,UPI,65283,2023-09
9206073690,19425804,On Time,1452.39,UPI,35739,2024-06
5587148302,32635818,On Time,2028.78,Cash,6600,2024-09
6936256414,72263318,On Time,2331.06,UPI,11559,2024-06
3341228576,91196901,Slightly Delayed,3724.8,Wallet,49279,2023-05
4817323453,75028268,On Time,340.36,Cash,73349,2023-09
1163454835,50392139,On Time,1711.61,UPI,53545,2023-12
5236061455,48158494,On Time,2844.94,Cash,14592,2023-04
5982829268,90038364,On Time,2923.98,Cash,97197,2023-04
1901688056,16780752,On Time,2814.99,Card,13115,2023-09
5936051107,83304462,Slightly Delayed,939.55,Wallet,63513,2024-10
3018272105,18465047,On Time,4236.91,UPI,51005,2023-03
3656191983,59252433,On Time,3775.69,Card,4230,2023-08
5186692805,97678578,Significantly Delayed,4981.07,Card,12223,2023-11
7281243151,13581527,On Time,957.5,Wallet,3056,2023-08
7906004940,65963876,On Time,3488.88,Wallet,47649,2023-04
6354703603,63310076,On Time,2980.62,Wallet,3515,2024-05
6444064733,80571942,On Time,3213.89,Wallet,17550,2023-10
2405783093,36428139,On Time,2246.93,UPI,70069,2023-03
63363146,16410155,Slightly Delayed,4207.71,Cash,89996,2023-07
7040313500,90298394,On Time,1102.72,Wallet,22828,2024-10
5844807259,45477575,On Time,4355.46,Cash,56643,2023-10
1931703221,62917794,On Time,1332.43,Card,60906,2023-05
3525336030,89998489,Slightly Delayed,329.79,Cash,2314,2023-04
4359807852,81136091,On Time,4759.44,Cash,82810,2024-04
6946959356,13963450,Slightly Delayed,2630.12,Wallet,88906,2023-12
782338627,73639935,Significantly Delayed,4244.83,Wallet,50557,2024-09
4942714391,25294147,On Time,3427.02,Card,44975,2024-01
919307194,11928321,Significantly Delayed,2747.59,Wallet,86545,2024-01
6509263423,29324437,On Time,3930.1,Cash,87487,2024-01
7200105089,24845814,Slightly Delayed,1613.85,UPI,74324,2023-11
7120372196,40727086,Slightly Delayed,1887.36,Card,9785,2024-08
8710393245,32564478,On Time,3025.16,Wallet,79417,2024-07
8862036450,7228206,On Time,1764.64,UPI,59711,2024-01
2087769338,8536503,On Time,764.33,Cash,68170,2024-06
3349267712,85354059,Slightly Delayed,230.58,Cash,58986,2023-09
1689937124,21701991,On Time,576.22,Wallet,14563,2024-01
4498769995,84275450,On Time,786.85,Card,38919,2024-01
3729771871,79592021,On Time,3905.34,UPI,32626,2023-11
9065518834,61877649,On Time,3395.29,Card,93566,2024-06
7524465290,22851478,Slightly Delayed,4089.6,Card,93477,2024-01
2319921666,97150234,On Time,3204.57,Card,4851,2024-05
9541612277,5001749,On Time,2185.97,Card,43452,2024-03
6303548068,31846190,Slightly Delayed,939.55,Card,40567,2024-06
5867651793,64197854,On Time,2984.43,Wallet,84411,2023-11
6405947025,19375332,On Time,1756.09,Cash,29228,2024-09
2150790907,12655794,Slightly Delayed,217.5,Card,37465,2023-08
212856641,51994597,On Time,949.73,Cash,86373,2024-11
1686508921,47215976,On Time,769.24,Wallet,37806,2024-07
5879579208,41261495,Slightly Delayed,983.81,Wallet,29566,2024-09
1882682579,44050697,On Time,2560.66,Wallet,78512,2023-05
8370410622,10663246,On Time,1989.47,Cash,10210,2024-06
368599691,44030130,On Time,3753.0,Wallet,57291,2024-10
9282982332,97873848,On Time,3359.77,Card,21658,2024-09
4874880100,67271824,On Time,1619.89,UPI,81596,2024-09
102639985,40392019,On Time,3686.28,Wallet,25125,2023-08
5288207551,53299455,Slightly Delayed,3228.77,Wallet,64001,2023-09
693932743,57658033,On Time,1378.36,Card,34625,2023-06
2325405669,20834589,On Time,1432.06,Card,53132,2024-03
8152364696,90665975,On Time,5047.96,Wallet,50040,2023-12
7682359398,36833857,Slightly Delayed,1168.41,Cash,70975,2024-09
1742951029,95371787,Significantly Delayed,4766.38,Cash,62055,2023-05
4799787645,71905368,Significantly Delayed,1025.06,Wallet,61740,2023-10
8498666384,37556526,On Time,630.84,Cash,94061,2024-03
5013572642,73363613,Slightly Delayed,1812.54,Card,90675,2023-05
8403006958,59398136,On Time,1272.55,UPI,22292,2023-11
4688831157,13071673,On Time,2824.26,UPI,75752,2024-07
394578210,88067569,On Time,1706.05,Card,91958,2023-09
8681711802,36833857,On Time,3724.44,UPI,50,2023-10
9311399064,20238921,On Time,720.95,Wallet,91086,2023-11
2620581496,63092485,On Time,2457.47,Wallet,38634,2023-04
5116898322,73377004,On Time,1385.25,UPI,93289,2024-07
